,YearMonthDay,Year,Month,YearMonth,reporterCode,flowCode,partnerISO,HS4,HS4 Description,cifvalue,fobvalue,primaryValue
C,20211201,2021,12,202112,USA,Export,Fiji,TOTAL,All Commodities,5825708,5825708,4
C,20211201,2021,12,202112,USA,Export,Finland,TOTAL,All Commodities,114501846,114501846,4
C,20211201,2021,12,202112,USA,Export,France,TOTAL,All Commodities,3160272338,3160272338,4
C,20211201,2021,12,202112,USA,Export,French Polynesia,TOTAL,All Commodities,8068052,8068052,4
C,20211201,2021,12,202112,USA,Export,Fr. South Antarctic Terr.,TOTAL,All Commodities,1040178,1040178,4
C,20211201,2021,12,202112,USA,Export,Djibouti,TOTAL,All Commodities,4155262,4155262,4
C,20211201,2021,12,202112,USA,Export,Gabon,TOTAL,All Commodities,8143738,8143738,4
C,20211201,2021,12,202112,USA,Export,Georgia,TOTAL,All Commodities,84161304,84161304,4
C,20211201,2021,12,202112,USA,Export,Gambia,TOTAL,All Commodities,5462675,5462675,4
C,20211201,2021,12,202112,USA,Export,State of Palestine,TOTAL,All Commodities,145619,145619,4
C,20211201,2021,12,202112,USA,Export,Germany,TOTAL,All Commodities,5514514147,5514514147,4
C,20211201,2021,12,202112,USA,Export,Ghana,TOTAL,All Commodities,99685871,99685871,4
C,20211201,2021,12,202112,USA,Export,Gibraltar,TOTAL,All Commodities,10130984,10130984,4
C,20211201,2021,12,202112,USA,Export,Kiribati,TOTAL,All Commodities,25517,25517,4
C,20211201,2021,12,202112,USA,Export,Greece,TOTAL,All Commodities,176581327,176581327,4
C,20211201,2021,12,202112,USA,Export,Greenland,TOTAL,All Commodities,412598,412598,4
C,20211201,2021,12,202112,USA,Export,Grenada,TOTAL,All Commodities,10264375,10264375,4
C,20211201,2021,12,202112,USA,Export,Guatemala,TOTAL,All Commodities,763955148,763955148,4
C,20211201,2021,12,202112,USA,Export,Guinea,TOTAL,All Commodities,9510402,9510402,4
C,20211201,2021,12,202112,USA,Export,Guyana,TOTAL,All Commodities,75262126,75262126,4
C,20211201,2021,12,202112,USA,Export,Haiti,TOTAL,All Commodities,160980770,160980770,4
C,20211201,2021,12,202112,USA,Export,Honduras,TOTAL,All Commodities,564441973,564441973,4
C,20211201,2021,12,202112,USA,Export,"China, Hong Kong SAR",TOTAL,All Commodities,2675693081,2675693081,4
C,20211201,2021,12,202112,USA,Export,Hungary,TOTAL,All Commodities,239250495,239250495,4
C,20211201,2021,12,202112,USA,Export,Iceland,TOTAL,All Commodities,31649255,31649255,4
C,20211201,2021,12,202112,USA,Export,Indonesia,TOTAL,All Commodities,891844943,891844943,4
C,20211201,2021,12,202112,USA,Export,Iran,TOTAL,All Commodities,3261723,3261723,4
C,20211201,2021,12,202112,USA,Export,Iraq,TOTAL,All Commodities,80247178,80247178,4
C,20211201,2021,12,202112,USA,Export,Ireland,TOTAL,All Commodities,1167555924,1167555924,4
C,20211201,2021,12,202112,USA,Export,Israel,TOTAL,All Commodities,1173794480,1173794480,4
C,20211201,2021,12,202112,USA,Export,Italy,TOTAL,All Commodities,1832592865,1832592865,4
C,20211201,2021,12,202112,USA,Export,Côte d'Ivoire,TOTAL,All Commodities,47720045,47720045,4
C,20211201,2021,12,202112,USA,Export,Jamaica,TOTAL,All Commodities,143174931,143174931,4
C,20211201,2021,12,202112,USA,Export,Japan,TOTAL,All Commodities,6553244097,6553244097,4
C,20211201,2021,12,202112,USA,Export,Kazakhstan,TOTAL,All Commodities,75018417,75018417,4
C,20211201,2021,12,202112,USA,Export,Jordan,TOTAL,All Commodities,113549577,113549577,4
C,20211201,2021,12,202112,USA,Export,Kenya,TOTAL,All Commodities,77125684,77125684,4
C,20211201,2021,12,202112,USA,Export,Rep. of Korea,TOTAL,All Commodities,5425530699,5425530699,4
C,20211201,2021,12,202112,USA,Export,Kuwait,TOTAL,All Commodities,224011369,224011369,4
C,20211201,2021,12,202112,USA,Export,Kyrgyzstan,TOTAL,All Commodities,2847091,2847091,4
C,20211201,2021,12,202112,USA,Export,Lao People's Dem. Rep.,TOTAL,All Commodities,7664740,7664740,4
C,20211201,2021,12,202112,USA,Export,Lebanon,TOTAL,All Commodities,65611786,65611786,4
C,20211201,2021,12,202112,USA,Export,Lesotho,TOTAL,All Commodities,274954,274954,0
C,20211201,2021,12,202112,USA,Export,Latvia,TOTAL,All Commodities,28773678,28773678,4
C,20211201,2021,12,202112,USA,Export,Liberia,TOTAL,All Commodities,17059393,17059393,4
C,20211201,2021,12,202112,USA,Export,Libya,TOTAL,All Commodities,44373187,44373187,4
C,20211201,2021,12,202112,USA,Export,Lithuania,TOTAL,All Commodities,90819245,90819245,4
C,20211201,2021,12,202112,USA,Export,Luxembourg,TOTAL,All Commodities,117324249,117324249,4
C,20211201,2021,12,202112,USA,Export,"China, Macao SAR",TOTAL,All Commodities,20100780,20100780,4
C,20211201,2021,12,202112,USA,Export,Madagascar,TOTAL,All Commodities,6523832,6523832,4
C,20211201,2021,12,202112,USA,Export,Malawi,TOTAL,All Commodities,1307322,1307322,4
C,20211201,2021,12,202112,USA,Export,Malaysia,TOTAL,All Commodities,1358987675,1358987675,4
C,20211201,2021,12,202112,USA,Export,Maldives,TOTAL,All Commodities,4785276,4785276,4
C,20211201,2021,12,202112,USA,Export,Mali,TOTAL,All Commodities,8442810,8442810,4
C,20211201,2021,12,202112,USA,Export,Malta,TOTAL,All Commodities,7537614,7537614,4
C,20211201,2021,12,202112,USA,Export,Mauritania,TOTAL,All Commodities,11557107,11557107,4
C,20211201,2021,12,202112,USA,Export,Mauritius,TOTAL,All Commodities,10908577,10908577,4
C,20211201,2021,12,202112,USA,Export,Mexico,TOTAL,All Commodities,23741083555,23741083555,4
C,20211201,2021,12,202112,USA,Export,"Other Asia, nes",TOTAL,All Commodities,3721168025,3721168025,4
C,20211201,2021,12,202112,USA,Export,Mongolia,TOTAL,All Commodities,9056896,9056896,4
C,20211201,2021,12,202112,USA,Export,Rep. of Moldova,TOTAL,All Commodities,4407475,4407475,4
C,20211201,2021,12,202112,USA,Export,Montenegro,TOTAL,All Commodities,264857,264857,4
C,20211201,2021,12,202112,USA,Export,Montserrat,TOTAL,All Commodities,506451,506451,4
C,20211201,2021,12,202112,USA,Export,Morocco,TOTAL,All Commodities,260392658,260392658,4
C,20211201,2021,12,202112,USA,Export,Mozambique,TOTAL,All Commodities,33903758,33903758,4
C,20211201,2021,12,202112,USA,Export,Oman,TOTAL,All Commodities,125241479,125241479,4
C,20211201,2021,12,202112,USA,Export,Namibia,TOTAL,All Commodities,3939758,3939758,4
C,20211201,2021,12,202112,USA,Export,Nauru,TOTAL,All Commodities,9226,9226,4
C,20211201,2021,12,202112,USA,Export,Nepal,TOTAL,All Commodities,86306331,86306331,4
C,20211201,2021,12,202112,USA,Export,Netherlands,TOTAL,All Commodities,5141344426,5141344426,4
C,20211201,2021,12,202112,USA,Export,Curaçao,TOTAL,All Commodities,39149193,39149193,4
C,20211201,2021,12,202112,USA,Export,Aruba,TOTAL,All Commodities,110979624,110979624,4
C,20211201,2021,12,202112,USA,Export,Sint Maarten,TOTAL,All Commodities,66907539,66907539,4
C,20211201,2021,12,202112,USA,Export,New Caledonia,TOTAL,All Commodities,17193174,17193174,4
C,20211201,2021,12,202112,USA,Export,Vanuatu,TOTAL,All Commodities,163523,163523,4
C,20211201,2021,12,202112,USA,Export,New Zealand,TOTAL,All Commodities,328954819,328954819,4
C,20211201,2021,12,202112,USA,Export,Nicaragua,TOTAL,All Commodities,188693822,188693822,4
C,20211201,2021,12,202112,USA,Export,Niger,TOTAL,All Commodities,14980595,14980595,4
C,20211201,2021,12,202112,USA,Export,Nigeria,TOTAL,All Commodities,321759858,321759858,4
C,20211201,2021,12,202112,USA,Export,Norfolk Isds,TOTAL,All Commodities,4286624,4286624,0
C,20211201,2021,12,202112,USA,Export,Norway,TOTAL,All Commodities,400836252,400836252,4
C,20211201,2021,12,202112,USA,Export,FS Micronesia,TOTAL,All Commodities,4941612,4941612,4
C,20211201,2021,12,202112,USA,Export,Marshall Isds,TOTAL,All Commodities,15303448,15303448,4
C,20211201,2021,12,202112,USA,Export,Palau,TOTAL,All Commodities,1204899,1204899,4
C,20211201,2021,12,202112,USA,Export,Pakistan,TOTAL,All Commodities,579933739,579933739,4
C,20211201,2021,12,202112,USA,Export,Panama,TOTAL,All Commodities,851184838,851184838,4
C,20211201,2021,12,202112,USA,Export,Papua New Guinea,TOTAL,All Commodities,3487292,3487292,4
C,20211201,2021,12,202112,USA,Export,Paraguay,TOTAL,All Commodities,164293581,164293581,4
C,20211201,2021,12,202112,USA,Export,Peru,TOTAL,All Commodities,1116381618,1116381618,4
C,20211201,2021,12,202112,USA,Export,Philippines,TOTAL,All Commodities,955965738,955965738,4
C,20211201,2021,12,202112,USA,Export,Pitcairn,TOTAL,All Commodities,589,589,0
C,20211201,2021,12,202112,USA,Export,Poland,TOTAL,All Commodities,556241173,556241173,4
C,20211201,2021,12,202112,USA,Export,Portugal,TOTAL,All Commodities,246337303,246337303,4
C,20211201,2021,12,202112,USA,Export,Guinea-Bissau,TOTAL,All Commodities,100527,100527,4
C,20211201,2021,12,202112,USA,Export,Timor-Leste,TOTAL,All Commodities,781130,781130,4
C,20211201,2021,12,202112,USA,Export,Qatar,TOTAL,All Commodities,528941625,528941625,4
C,20211201,2021,12,202112,USA,Export,Romania,TOTAL,All Commodities,149117757,149117757,4
C,20211201,2021,12,202112,USA,Export,Russian Federation,TOTAL,All Commodities,545399634,545399634,4
C,20211201,2021,12,202112,USA,Export,Rwanda,TOTAL,All Commodities,8943817,8943817,4
C,20211201,2021,12,202112,USA,Export,Saint Helena,TOTAL,All Commodities,2868704,2868704,4
C,20211201,2021,12,202112,USA,Export,Saint Kitts and Nevis,TOTAL,All Commodities,13147403,13147403,4
C,20211201,2021,12,202112,USA,Export,Anguilla,TOTAL,All Commodities,7602018,7602018,4
C,20211201,2021,12,202112,USA,Export,Saint Lucia,TOTAL,All Commodities,98104642,98104642,4
C,20211201,2021,12,202112,USA,Export,Saint Pierre and Miquelon,TOTAL,All Commodities,4038,4038,0
C,20211201,2021,12,202112,USA,Export,Saint Vincent and the Grenadines,TOTAL,All Commodities,9091340,9091340,4
C,20211201,2021,12,202112,USA,Export,San Marino,TOTAL,All Commodities,42921,42921,4
C,20211201,2021,12,202112,USA,Export,Sao Tome and Principe,TOTAL,All Commodities,1299239,1299239,4
C,20211201,2021,12,202112,USA,Export,Saudi Arabia,TOTAL,All Commodities,1080672571,1080672571,4
C,20211201,2021,12,202112,USA,Export,Senegal,TOTAL,All Commodities,26843995,26843995,4
C,20211201,2021,12,202112,USA,Export,Serbia,TOTAL,All Commodities,15131163,15131163,4
C,20211201,2021,12,202112,USA,Export,Seychelles,TOTAL,All Commodities,1048085,1048085,4
C,20211201,2021,12,202112,USA,Export,Sierra Leone,TOTAL,All Commodities,11383410,11383410,4
C,20211201,2021,12,202112,USA,Export,India,TOTAL,All Commodities,3924006820,3924006820,4
C,20211201,2021,12,202112,USA,Export,Singapore,TOTAL,All Commodities,3227064594,3227064594,4
C,20211201,2021,12,202112,USA,Export,Slovakia,TOTAL,All Commodities,22410880,22410880,4
C,20211201,2021,12,202112,USA,Export,Viet Nam,TOTAL,All Commodities,987251779,987251779,4
C,20211201,2021,12,202112,USA,Export,Slovenia,TOTAL,All Commodities,27247209,27247209,4
C,20211201,2021,12,202112,USA,Export,Somalia,TOTAL,All Commodities,5447003,5447003,4
C,20211201,2021,12,202112,USA,Export,South Africa,TOTAL,All Commodities,412364099,412364099,4
C,20211201,2021,12,202112,USA,Export,Zimbabwe,TOTAL,All Commodities,2753069,2753069,4
C,20211201,2021,12,202112,USA,Export,Spain,TOTAL,All Commodities,1799215585,1799215585,4
C,20211201,2021,12,202112,USA,Export,South Sudan,TOTAL,All Commodities,7243703,7243703,4
C,20211201,2021,12,202112,USA,Export,Sudan,TOTAL,All Commodities,4201277,4201277,4
C,20211201,2021,12,202112,USA,Export,Suriname,TOTAL,All Commodities,21029927,21029927,4
C,20211201,2021,12,202112,USA,Export,Eswatini,TOTAL,All Commodities,2516121,2516121,4
C,20211201,2021,12,202112,USA,Export,Sweden,TOTAL,All Commodities,418144997,418144997,4
C,20211201,2021,12,202112,USA,Export,Switzerland,TOTAL,All Commodities,2446123442,2446123442,4
C,20211201,2021,12,202112,USA,Export,Syria,TOTAL,All Commodities,29070,29070,0
C,20211201,2021,12,202112,USA,Export,Tajikistan,TOTAL,All Commodities,2944030,2944030,4
C,20211201,2021,12,202112,USA,Export,Thailand,TOTAL,All Commodities,1107160126,1107160126,4
C,20211201,2021,12,202112,USA,Export,Togo,TOTAL,All Commodities,10716405,10716405,4
C,20211201,2021,12,202112,USA,Export,Tokelau,TOTAL,All Commodities,9584,9584,0
C,20211201,2021,12,202112,USA,Export,Tonga,TOTAL,All Commodities,1820265,1820265,4
C,20211201,2021,12,202112,USA,Export,Trinidad and Tobago,TOTAL,All Commodities,248766157,248766157,4
C,20211201,2021,12,202112,USA,Export,United Arab Emirates,TOTAL,All Commodities,1863693502,1863693502,4
C,20211201,2021,12,202112,USA,Export,Tunisia,TOTAL,All Commodities,60787116,60787116,4
C,20211201,2021,12,202112,USA,Export,Türkiye,TOTAL,All Commodities,1532795225,1532795225,4
C,20211201,2021,12,202112,USA,Export,Turkmenistan,TOTAL,All Commodities,5184147,5184147,4
C,20211201,2021,12,202112,USA,Export,Turks and Caicos Isds,TOTAL,All Commodities,51961117,51961117,4
C,20211201,2021,12,202112,USA,Export,Tuvalu,TOTAL,All Commodities,59964,59964,0
C,20211201,2021,12,202112,USA,Export,Uganda,TOTAL,All Commodities,26616340,26616340,4
C,20211201,2021,12,202112,USA,Export,Ukraine,TOTAL,All Commodities,291386510,291386510,4
C,20211201,2021,12,202112,USA,Export,North Macedonia,TOTAL,All Commodities,4478489,4478489,4
C,20211201,2021,12,202112,USA,Export,Egypt,TOTAL,All Commodities,704253853,704253853,4
C,20211201,2021,12,202112,USA,Export,United Kingdom,TOTAL,All Commodities,5280251790,5280251790,4
C,20211201,2021,12,202112,USA,Export,United Rep. of Tanzania,TOTAL,All Commodities,23327516,23327516,4
C,20211201,2021,12,202112,USA,Export,Burkina Faso,TOTAL,All Commodities,9288981,9288981,4
C,20211201,2021,12,202112,USA,Export,Uruguay,TOTAL,All Commodities,282587787,282587787,4
C,20211201,2021,12,202112,USA,Export,Uzbekistan,TOTAL,All Commodities,16445094,16445094,4
